Customer ID,Full Name,Date of Purchase,Age,State,REGION,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn
CUST0383,Kunle Manning,Feb-25,29,Abuja (FCT),North Central,4G Router,Female,4,Very Good,8,25GB Monthly Plan,"?9,000.00",1,"?9,000.00",84.32,Yes,Poor Customer Service
CUST0383,Kunle Manning,Feb-25,29,Abuja (FCT),North Central,5G Broadband Router,Female,4,Very Good,8,120GB Monthly Broadband Plan,"?24,000.00",1,"?24,000.00",38.22,Yes,Poor Customer Service
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,North Central,Mobile SIM Card,Female,4,Very Good,42,1.5GB 2-Day Plan,?600.00,10,"?6,000.00",179.71,No,
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,North Central,4G Router,Female,4,Very Good,42,10GB+10mins Monthly Plan,"?4,500.00",8,"?36,000.00",157.96,No,
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,North Central,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,"?150,000.00",10,"?1,500,000.00",74.69,No,
CUST0385,Sade George,Feb-25,34,Ekiti,South West,5G Broadband Router,Female,5,Excellent,30,300GB FUP Monthly Unlimited,"?30,000.00",4,"?120,000.00",32.67,No,
CUST0385,Sade George,Feb-25,34,Ekiti,South West,Broadband MiFi,Female,5,Excellent,30,30GB Monthly Broadband Plan,"?9,000.00",19,"?171,000.00",198.76,No,
CUST0385,Sade George,Feb-25,34,Ekiti,South West,Mobile SIM Card,Female,5,Excellent,30,1.5GB 2-Day Plan,?600.00,12,"?7,200.00",88.46,No,
CUST0386,Shehu Torres,Feb-25,42,Rivers,South South,5G Broadband Router,Female,3,Good,23,150GB FUP Monthly Unlimited,"?20,000.00",13,"?260,000.00",184.13,No,
CUST0387,Grace Walsh,Jan-25,34,Sokoto,North West,5G Broadband Router,Female,5,Excellent,10,120GB Monthly Broadband Plan,"?24,000.00",19,"?456,000.00",193.94,No,
CUST0387,Grace Walsh,Jan-25,34,Sokoto,North West,4G Router,Female,5,Excellent,10,10GB+10mins Monthly Plan,"?4,500.00",15,"?67,500.00",160.02,No,
CUST0388,Tega Cervantes,Jan-25,30,Taraba,North East,Mobile SIM Card,Male,3,Good,9,7GB Monthly Plan,"?3,500.00",2,"?7,000.00",18.95,Yes,Relocation
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,South South,Broadband MiFi,Male,5,Excellent,2,150GB FUP Monthly Unlimited,"?20,000.00",20,"?400,000.00",98.35,No,
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,South South,5G Broadband Router,Male,5,Excellent,2,30GB Monthly Broadband Plan,"?9,000.00",12,"?108,000.00",181.74,No,
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,South South,4G Router,Male,5,Excellent,2,165GB Monthly Plan,"?35,000.00",14,"?490,000.00",30.02,No,
CUST0390,Ejiro Gonzalez,Mar-25,65,Gombe,North East,Broadband MiFi,Male,3,Good,19,60GB Monthly Broadband Plan,"?14,500.00",14,"?203,000.00",148.43,No,
CUST0390,Ejiro Gonzalez,Mar-25,65,Gombe,North East,Mobile SIM Card,Male,3,Good,19,12.5GB Monthly Plan,"?5,500.00",14,"?77,000.00",58.08,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,North West,5G Broadband Router,Male,4,Very Good,14,150GB FUP Monthly Unlimited,"?20,000.00",9,"?180,000.00",1.82,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,North West,Broadband MiFi,Male,4,Very Good,14,60GB Monthly Broadband Plan,"?14,500.00",15,"?217,500.00",35.39,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,North West,4G Router,Male,4,Very Good,14,10GB+10mins Monthly Plan,"?4,500.00",13,"?58,500.00",40.25,No,
CUST0392,Abubakar Hayes,Mar-25,78,Rivers,South South,4G Router,Female,4,Very Good,54,65GB Monthly Plan,"?16,000.00",10,"?160,000.00",31.23,No,
CUST0392,Abubakar Hayes,Mar-25,78,Rivers,South South,Broadband MiFi,Female,4,Very Good,54,60GB Monthly Broadband Plan,"?14,500.00",10,"?145,000.00",25.27,No,
CUST0393,Ibim Ballard,Jan-25,38,Yobe,North East,5G Broadband Router,Male,3,Good,2,1.5TB Yearly Broadband Plan,"?150,000.00",9,"?1,350,000.00",113.33,No,
CUST0394,John Nielsen,Mar-25,31,Gombe,North East,5G Broadband Router,Male,2,Fair,55,1.5TB Yearly Broadband Plan,"?150,000.00",5,"?750,000.00",175.72,No,
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,South West,Broadband MiFi,Female,3,Good,24,150GB FUP Monthly Unlimited,"?20,000.00",20,"?400,000.00",153.06,Yes,Costly Data Plans
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,South West,5G Broadband Router,Female,3,Good,24,300GB FUP Monthly Unlimited,"?30,000.00",11,"?330,000.00",108.97,Yes,Costly Data Plans
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,South West,Mobile SIM Card,Female,3,Good,24,1GB+1.5mins Daily Plan,?500.00,12,"?6,000.00",54.66,Yes,Costly Data Plans
CUST0396,Ngozi Johnson,Mar-25,61,Plateau,North Central,5G Broadband Router,Male,3,Good,9,150GB FUP Monthly Unlimited,"?20,000.00",17,"?340,000.00",43.97,No,
CUST0396,Ngozi Johnson,Mar-25,61,Plateau,North Central,Broadband MiFi,Male,3,Good,9,150GB FUP Monthly Unlimited,"?20,000.00",18,"?360,000.00",166.4,No,
CUST0397,Sarah Perry,Jan-25,30,Kogi,North Central,Mobile SIM Card,Female,1,Poor,59,7GB Monthly Plan,"?3,500.00",12,"?42,000.00",62.66,No,
CUST0398,Amaka Shannon,Mar-25,72,Bauchi,North East,4G Router,Female,1,Poor,12,10GB+10mins Monthly Plan,"?4,500.00",5,"?22,500.00",171.43,No,
CUST0399,Nura Delgado,Jan-25,55,Borno,North East,Broadband MiFi,Male,4,Very Good,9,30GB Monthly Broadband Plan,"?9,000.00",14,"?126,000.00",155.05,No,
CUST0400,Bola Vincent,Jan-25,41,Anambra,South East,Broadband MiFi,Male,4,Very Good,51,300GB FUP Monthly Unlimited,"?30,000.00",4,"?120,000.00",133.68,Yes,Costly Data Plans
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,North Central,5G Broadband Router,Male,1,Poor,43,200GB Monthly Broadband Plan,"?25,000.00",17,"?425,000.00",32.53,Yes,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,North Central,Mobile SIM Card,Male,1,Poor,43,500MB Daily Plan,?350.00,3,"?1,050.00",101.23,Yes,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,North Central,4G Router,Male,1,Poor,43,65GB Monthly Plan,"?16,000.00",1,"?16,000.00",164.01,Yes,Better Offers from Competitors
CUST0402,Sarah Oconnor,Jan-25,43,Benue,North Central,Mobile SIM Card,Female,1,Poor,11,12.5GB Monthly Plan,"?5,500.00",4,"?22,000.00",134.87,No,
CUST0402,Sarah Oconnor,Jan-25,43,Benue,North Central,4G Router,Female,1,Poor,11,10GB+10mins Monthly Plan,"?4,500.00",13,"?58,500.00",167.03,No,
CUST0402,Sarah Oconnor,Jan-25,43,Benue,North Central,Broadband MiFi,Female,1,Poor,11,60GB Monthly Broadband Plan,"?14,500.00",8,"?116,000.00",43.25,No,
CUST0403,Ibim Soto,Jan-25,30,Niger,North Central,5G Broadband Router,Male,5,Excellent,30,30GB Monthly Broadband Plan,"?9,000.00",16,"?144,000.00",16.91,Yes,Better Offers from Competitors
CUST0403,Ibim Soto,Jan-25,30,Niger,North Central,Mobile SIM Card,Male,5,Excellent,30,3.2GB 2-Day Plan,"?1,000.00",15,"?15,000.00",77.26,Yes,Better Offers from Competitors
CUST0404,Maryam Buck,Feb-25,72,Osun,South West,5G Broadband Router,Female,2,Fair,19,30GB Monthly Broadband Plan,"?9,000.00",16,"?144,000.00",199.75,No,
CUST0404,Maryam Buck,Feb-25,72,Osun,South West,Broadband MiFi,Female,2,Fair,19,30GB Monthly Broadband Plan,"?9,000.00",17,"?153,000.00",79.58,No,
CUST0405,Chinedu Brown,Jan-25,31,Plateau,North Central,4G Router,Female,2,Fair,26,165GB Monthly Plan,"?35,000.00",14,"?490,000.00",24.99,Yes,Poor Customer Service
CUST0405,Chinedu Brown,Jan-25,31,Plateau,North Central,5G Broadband Router,Female,2,Fair,26,1.5TB Yearly Broadband Plan,"?150,000.00",19,"?2,850,000.00",56.06,Yes,Poor Customer Service
CUST0406,Zainab Soto,Feb-25,67,Ekiti,South West,Mobile SIM Card,Female,4,Very Good,43,3.2GB 2-Day Plan,"?1,000.00",16,"?16,000.00",24.88,No,
CUST0407,Grace Thompson,Jan-25,45,Borno,North East,4G Router,Male,1,Poor,7,165GB Monthly Plan,"?35,000.00",11,"?385,000.00",121.11,No,
CUST0408,Obinna Daniels,Feb-25,54,Anambra,South East,Mobile SIM Card,Male,4,Very Good,43,1GB+1.5mins Daily Plan,?500.00,18,"?9,000.00",108.72,Yes,High Call Tarriffs
CUST0408,Obinna Daniels,Feb-25,54,Anambra,South East,5G Broadband Router,Male,4,Very Good,43,30GB Monthly Broadband Plan,"?9,000.00",2,"?18,000.00",190.54,Yes,High Call Tarriffs
CUST0409,Boma Burns,Feb-25,31,Jigawa,North West,4G Router,Female,4,Very Good,21,25GB Monthly Plan,"?9,000.00",6,"?54,000.00",177,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,North East,Mobile SIM Card,Female,4,Very Good,46,12.5GB Monthly Plan,"?5,500.00",6,"?33,000.00",112.67,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,North East,5G Broadband Router,Female,4,Very Good,46,30GB Monthly Broadband Plan,"?9,000.00",16,"?144,000.00",78.58,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,North East,4G Router,Female,4,Very Good,46,165GB Monthly Plan,"?35,000.00",12,"?420,000.00",123.58,No,
CUST0411,Abubakar Lane,Jan-25,57,Oyo,South West,Broadband MiFi,Male,2,Fair,38,300GB FUP Monthly Unlimited,"?30,000.00",14,"?420,000.00",76.42,No,
CUST0411,Abubakar Lane,Jan-25,57,Oyo,South West,5G Broadband Router,Male,2,Fair,38,200GB Monthly Broadband Plan,"?25,000.00",14,"?350,000.00",198.39,No,
CUST0412,Oghene Bartlett,Mar-25,23,Imo,South East,5G Broadband Router,Male,5,Excellent,16,150GB FUP Monthly Unlimited,"?20,000.00",1,"?20,000.00",67.85,Yes,High Call Tarriffs
CUST0413,David Giles,Feb-25,57,Rivers,South South,5G Broadband Router,Female,5,Excellent,43,1.5TB Yearly Broadband Plan,"?150,000.00",11,"?1,650,000.00",117.8,No,
CUST0413,David Giles,Feb-25,57,Rivers,South South,Broadband MiFi,Female,5,Excellent,43,60GB Monthly Broadband Plan,"?14,500.00",11,"?159,500.00",114.29,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,South East,5G Broadband Router,Male,5,Excellent,22,200GB Monthly Broadband Plan,"?25,000.00",7,"?175,000.00",193.9,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,South East,Broadband MiFi,Male,5,Excellent,22,60GB Monthly Broadband Plan,"?14,500.00",3,"?43,500.00",127.27,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,South East,4G Router,Male,5,Excellent,22,10GB+10mins Monthly Plan,"?4,500.00",2,"?9,000.00",57.83,No,
CUST0415,Maryam Anthony,Jan-25,67,Osun,South West,Mobile SIM Card,Male,5,Excellent,46,20GB Monthly Plan,"?7,500.00",3,"?22,500.00",42.34,No,
CUST0416,Maryam Blankenship,Mar-25,80,Abia,South East,Mobile SIM Card,Female,2,Fair,43,16.5GB+10mins Monthly Plan,"?6,500.00",1,"?6,500.00",36.53,No,
CUST0416,Maryam Blankenship,Mar-25,80,Abia,South East,5G Broadband Router,Female,2,Fair,43,300GB FUP Monthly Unlimited,"?30,000.00",7,"?210,000.00",115.58,No,
CUST0417,Zina Hernandez,Jan-25,50,Adamawa,North East,4G Router,Female,5,Excellent,60,10GB+10mins Monthly Plan,"?4,500.00",10,"?45,000.00",149.41,Yes,Fast Data Consumption
CUST0418,Boma Johnson,Feb-25,68,Niger,North Central,4G Router,Male,4,Very Good,41,165GB Monthly Plan,"?35,000.00",5,"?175,000.00",48.08,Yes,Costly Data Plans
CUST0418,Boma Johnson,Feb-25,68,Niger,North Central,Mobile SIM Card,Male,4,Very Good,41,500MB Daily Plan,?350.00,10,"?3,500.00",6.03,Yes,Costly Data Plans
CUST0418,Boma Johnson,Feb-25,68,Niger,North Central,Broadband MiFi,Male,4,Very Good,41,60GB Monthly Broadband Plan,"?14,500.00",14,"?203,000.00",97.33,Yes,Costly Data Plans
CUST0419,Boma Sanchez,Feb-25,20,Benue,North Central,4G Router,Male,1,Poor,18,65GB Monthly Plan,"?16,000.00",16,"?256,000.00",192.78,Yes,Better Offers from Competitors
CUST0419,Boma Sanchez,Feb-25,20,Benue,North Central,5G Broadband Router,Male,1,Poor,18,30GB Monthly Broadband Plan,"?9,000.00",3,"?27,000.00",11.54,Yes,Better Offers from Competitors
CUST0420,Ese Miller,Mar-25,54,Kaduna,North West,4G Router,Female,1,Poor,58,65GB Monthly Plan,"?16,000.00",19,"?304,000.00",104.63,No,
CUST0420,Ese Miller,Mar-25,54,Kaduna,North West,Broadband MiFi,Female,1,Poor,58,120GB Monthly Broadband Plan,"?24,000.00",3,"?72,000.00",50.74,No,
CUST0420,Ese Miller,Mar-25,54,Kaduna,North West,5G Broadband Router,Female,1,Poor,58,60GB Monthly Broadband Plan,"?14,500.00",11,"?159,500.00",120.16,No,
CUST0421,Tega Stokes,Feb-25,65,Imo,South East,Mobile SIM Card,Female,1,Poor,14,2.5GB 2-Day Plan,?900.00,12,"?10,800.00",98.33,Yes,Costly Data Plans
CUST0421,Tega Stokes,Feb-25,65,Imo,South East,4G Router,Female,1,Poor,14,65GB Monthly Plan,"?16,000.00",14,"?224,000.00",63.64,Yes,Costly Data Plans
CUST0422,John Smith,Feb-25,47,Akwa Ibom,South South,Broadband MiFi,Male,3,Good,24,30GB Monthly Broadband Plan,"?9,000.00",8,"?72,000.00",138.29,No,
CUST0423,Saidu Smith,Jan-25,65,Abia,South East,Mobile SIM Card,Female,5,Excellent,58,20GB Monthly Plan,"?7,500.00",9,"?67,500.00",185.54,No,
CUST0423,Saidu Smith,Jan-25,65,Abia,South East,Broadband MiFi,Female,5,Excellent,58,300GB FUP Monthly Unlimited,"?30,000.00",8,"?240,000.00",18.5,No,
CUST0424,Maryam Becker,Mar-25,42,Abuja (FCT),North Central,Broadband MiFi,Female,4,Very Good,41,60GB Monthly Broadband Plan,"?14,500.00",11,"?159,500.00",147.52,No,
CUST0424,Maryam Becker,Mar-25,42,Abuja (FCT),North Central,4G Router,Female,4,Very Good,41,165GB Monthly Plan,"?35,000.00",4,"?140,000.00",175.41,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,North West,5G Broadband Router,Male,5,Excellent,23,30GB Monthly Broadband Plan,"?9,000.00",6,"?54,000.00",128.45,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,North West,4G Router,Male,5,Excellent,23,165GB Monthly Plan,"?35,000.00",5,"?175,000.00",158.31,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,North West,Broadband MiFi,Male,5,Excellent,23,30GB Monthly Broadband Plan,"?9,000.00",10,"?90,000.00",80.43,No,
CUST0426,Ese Mathis,Feb-25,26,Delta,South South,Mobile SIM Card,Male,5,Excellent,16,1.5GB 2-Day Plan,?600.00,19,"?11,400.00",52.51,No,
CUST0426,Ese Mathis,Feb-25,26,Delta,South South,4G Router,Male,5,Excellent,16,25GB Monthly Plan,"?9,000.00",7,"?63,000.00",160.01,No,
CUST0427,Chinedu West,Feb-25,69,Gombe,North East,4G Router,Male,5,Excellent,26,10GB+10mins Monthly Plan,"?4,500.00",6,"?27,000.00",52.73,Yes,Poor Network
CUST0427,Chinedu West,Feb-25,69,Gombe,North East,Broadband MiFi,Male,5,Excellent,26,30GB Monthly Broadband Plan,"?9,000.00",14,"?126,000.00",80.51,Yes,Poor Network
CUST0427,Chinedu West,Feb-25,69,Gombe,North East,Mobile SIM Card,Male,5,Excellent,26,1GB+1.5mins Daily Plan,?500.00,12,"?6,000.00",30.28,Yes,Poor Network
CUST0428,Amina Skinner,Feb-25,31,Lagos,South West,4G Router,Female,4,Very Good,50,25GB Monthly Plan,"?9,000.00",16,"?144,000.00",57.95,Yes,High Call Tarriffs
CUST0429,Omamuzo Smith,Feb-25,32,Kwara,North Central,Mobile SIM Card,Male,3,Good,39,1.5GB 2-Day Plan,?600.00,5,"?3,000.00",82,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,South South,Mobile SIM Card,Male,2,Fair,40,12.5GB Monthly Plan,"?5,500.00",11,"?60,500.00",27.07,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,South South,Broadband MiFi,Male,2,Fair,40,60GB Monthly Broadband Plan,"?14,500.00",13,"?188,500.00",137.53,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,South South,5G Broadband Router,Male,2,Fair,40,450GB 3-Month Broadband Plan,"?75,000.00",9,"?675,000.00",147.35,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,South West,Broadband MiFi,Male,4,Very Good,22,120GB Monthly Broadband Plan,"?24,000.00",10,"?240,000.00",124.12,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,South West,Mobile SIM Card,Male,4,Very Good,22,20GB Monthly Plan,"?7,500.00",5,"?37,500.00",134.42,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,South West,4G Router,Male,4,Very Good,22,65GB Monthly Plan,"?16,000.00",9,"?144,000.00",116.31,No,
CUST0432,Amina Espinoza,Jan-25,80,Yobe,North East,Mobile SIM Card,Female,2,Fair,57,3.2GB 2-Day Plan,"?1,000.00",5,"?5,000.00",63,Yes,High Call Tarriffs
CUST0432,Amina Espinoza,Jan-25,80,Yobe,North East,Broadband MiFi,Female,2,Fair,57,60GB Monthly Broadband Plan,"?14,500.00",9,"?130,500.00",174.4,Yes,High Call Tarriffs
CUST0432,Amina Espinoza,Jan-25,80,Yobe,North East,4G Router,Female,2,Fair,57,25GB Monthly Plan,"?9,000.00",10,"?90,000.00",185.28,Yes,High Call Tarriffs
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,North East,4G Router,Female,3,Good,28,165GB Monthly Plan,"?35,000.00",5,"?175,000.00",11.12,No,
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,North East,5G Broadband Router,Female,3,Good,28,30GB Monthly Broadband Plan,"?9,000.00",2,"?18,000.00",46.36,No,
CUST0434,John Williams,Jan-25,49,Abuja (FCT),North Central,Mobile SIM Card,Female,4,Very Good,28,3.2GB 2-Day Plan,"?1,000.00",5,"?5,000.00",169.24,Yes,Costly Data Plans
CUST0434,John Williams,Jan-25,49,Abuja (FCT),North Central,4G Router,Female,4,Very Good,28,65GB Monthly Plan,"?16,000.00",7,"?112,000.00",70.25,Yes,Costly Data Plans
CUST0434,John Williams,Jan-25,49,Abuja (FCT),North Central,5G Broadband Router,Female,4,Very Good,28,120GB Monthly Broadband Plan,"?24,000.00",6,"?144,000.00",36.54,Yes,Costly Data Plans
CUST0435,Michael Santana,Feb-25,50,Ondo,South West,Mobile SIM Card,Male,4,Very Good,34,3.2GB 2-Day Plan,"?1,000.00",1,"?1,000.00",177.53,No,
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,North West,Mobile SIM Card,Female,3,Good,38,1GB+1.5mins Daily Plan,?500.00,1,?500.00,119.04,Yes,Poor Network
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,North West,4G Router,Female,3,Good,38,25GB Monthly Plan,"?9,000.00",20,"?180,000.00",193.97,Yes,Poor Network
CUST0437,Alabo Young,Jan-25,57,Borno,North East,Broadband MiFi,Male,3,Good,56,120GB Monthly Broadband Plan,"?24,000.00",13,"?312,000.00",190.4,No,
CUST0438,Chinedu Ramos,Jan-25,67,Edo,South South,Mobile SIM Card,Male,1,Poor,16,20GB Monthly Plan,"?7,500.00",5,"?37,500.00",57.34,Yes,Poor Customer Service
CUST0439,Ifeanyi Zimmerman,Mar-25,54,Yobe,North East,5G Broadband Router,Female,5,Excellent,48,60GB Monthly Broadband Plan,"?14,500.00",13,"?188,500.00",98.18,Yes,High Call Tarriffs
CUST0440,John Carter,Jan-25,50,Kwara,North Central,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,?900.00,15,"?13,500.00",102.91,No,
CUST0440,John Carter,Jan-25,50,Kwara,North Central,Broadband MiFi,Male,3,Good,49,150GB FUP Monthly Unlimited,"?20,000.00",5,"?100,000.00",129.7,No,
CUST0441,Grace Williams,Jan-25,26,Cross River,South South,5G Broadband Router,Female,4,Very Good,28,60GB Monthly Broadband Plan,"?14,500.00",10,"?145,000.00",104.86,No,
CUST0442,Sade Johnson,Jan-25,25,Rivers,South South,5G Broadband Router,Male,4,Very Good,33,150GB FUP Monthly Unlimited,"?20,000.00",1,"?20,000.00",153.85,Yes,High Call Tarriffs
CUST0442,Sade Johnson,Jan-25,25,Rivers,South South,4G Router,Male,4,Very Good,33,65GB Monthly Plan,"?16,000.00",15,"?240,000.00",148.23,Yes,High Call Tarriffs
CUST0442,Sade Johnson,Jan-25,25,Rivers,South South,Mobile SIM Card,Male,4,Very Good,33,1.5GB 2-Day Plan,?600.00,13,"?7,800.00",157.34,Yes,High Call Tarriffs
CUST0443,Bola Wright,Jan-25,26,Kogi,North Central,5G Broadband Router,Female,4,Very Good,21,60GB Monthly Broadband Plan,"?14,500.00",20,"?290,000.00",37.42,No,
CUST0443,Bola Wright,Jan-25,26,Kogi,North Central,Broadband MiFi,Female,4,Very Good,21,300GB FUP Monthly Unlimited,"?30,000.00",4,"?120,000.00",174.39,No,
CUST0444,Boma Shah,Jan-25,18,Lagos,South West,Mobile SIM Card,Female,2,Fair,8,16.5GB+10mins Monthly Plan,"?6,500.00",20,"?130,000.00",60.91,No,
CUST0445,Ejiro Wagner,Feb-25,66,Abia,South East,4G Router,Male,1,Poor,9,65GB Monthly Plan,"?16,000.00",5,"?80,000.00",42.24,Yes,Better Offers from Competitors
CUST0446,Halima Lambert,Mar-25,71,Adamawa,North East,Broadband MiFi,Male,4,Very Good,6,150GB FUP Monthly Unlimited,"?20,000.00",15,"?300,000.00",180.53,Yes,Fast Data Consumption
CUST0447,Grace Hudson,Feb-25,76,Kano,North West,Broadband MiFi,Female,2,Fair,38,30GB Monthly Broadband Plan,"?9,000.00",14,"?126,000.00",20.98,Yes,Better Offers from Competitors
CUST0447,Grace Hudson,Feb-25,76,Kano,North West,4G Router,Female,2,Fair,38,165GB Monthly Plan,"?35,000.00",19,"?665,000.00",169.8,Yes,Better Offers from Competitors
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,North East,Broadband MiFi,Female,2,Fair,32,120GB Monthly Broadband Plan,"?24,000.00",14,"?336,000.00",13.17,No,
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,North East,4G Router,Female,2,Fair,32,165GB Monthly Plan,"?35,000.00",20,"?700,000.00",23.83,No,
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,North East,5G Broadband Router,Female,2,Fair,32,200GB Monthly Broadband Plan,"?25,000.00",14,"?350,000.00",89.94,No,
CUST0449,Funke Chung,Mar-25,36,Cross River,South South,5G Broadband Router,Male,4,Very Good,31,300GB FUP Monthly Unlimited,"?30,000.00",13,"?390,000.00",176.69,Yes,Poor Customer Service
CUST0449,Funke Chung,Mar-25,36,Cross River,South South,Mobile SIM Card,Male,4,Very Good,31,20GB Monthly Plan,"?7,500.00",12,"?90,000.00",166.7,Yes,Poor Customer Service
CUST0449,Funke Chung,Mar-25,36,Cross River,South South,4G Router,Male,4,Very Good,31,165GB Monthly Plan,"?35,000.00",6,"?210,000.00",160.05,Yes,Poor Customer Service
CUST0450,Fatima Curtis,Feb-25,52,Katsina,North West,Mobile SIM Card,Female,2,Fair,9,12.5GB Monthly Plan,"?5,500.00",7,"?38,500.00",61.08,Yes,Fast Data Consumption
CUST0451,Sade Baker,Feb-25,18,Ekiti,South West,Mobile SIM Card,Female,2,Fair,23,12.5GB Monthly Plan,"?5,500.00",8,"?44,000.00",23.24,No,
CUST0451,Sade Baker,Feb-25,18,Ekiti,South West,4G Router,Female,2,Fair,23,10GB+10mins Monthly Plan,"?4,500.00",16,"?72,000.00",112.62,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,South West,Broadband MiFi,Male,2,Fair,50,60GB Monthly Broadband Plan,"?14,500.00",4,"?58,000.00",159.9,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,South West,5G Broadband Router,Male,2,Fair,50,150GB FUP Monthly Unlimited,"?20,000.00",20,"?400,000.00",156.44,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,South West,Mobile SIM Card,Male,2,Fair,50,3.2GB 2-Day Plan,"?1,000.00",2,"?2,000.00",164.81,No,
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),North Central,Mobile SIM Card,Male,3,Good,56,3.2GB 2-Day Plan,"?1,000.00",12,"?12,000.00",31.28,Yes,Costly Data Plans
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),North Central,5G Broadband Router,Male,3,Good,56,200GB Monthly Broadband Plan,"?25,000.00",4,"?100,000.00",163.92,Yes,Costly Data Plans
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),North Central,4G Router,Male,3,Good,56,10GB+10mins Monthly Plan,"?4,500.00",14,"?63,000.00",88.1,Yes,Costly Data Plans
CUST0454,Tunde Fuller,Feb-25,47,Taraba,North East,5G Broadband Router,Female,1,Poor,19,60GB Monthly Broadband Plan,"?14,500.00",17,"?246,500.00",30.75,Yes,High Call Tarriffs
CUST0454,Tunde Fuller,Feb-25,47,Taraba,North East,Mobile SIM Card,Female,1,Poor,19,20GB Monthly Plan,"?7,500.00",5,"?37,500.00",157.55,Yes,High Call Tarriffs
CUST0455,Boma Baker,Mar-25,68,Kogi,North Central,Broadband MiFi,Female,1,Poor,55,30GB Monthly Broadband Plan,"?9,000.00",13,"?117,000.00",67.99,No,
CUST0456,Amina Diaz,Jan-25,71,Oyo,South West,5G Broadband Router,Female,2,Fair,49,450GB 3-Month Broadband Plan,"?75,000.00",18,"?1,350,000.00",80.7,No,
CUST0457,Maryam Martin,Mar-25,56,Ekiti,South West,Mobile SIM Card,Male,5,Excellent,53,12.5GB Monthly Plan,"?5,500.00",18,"?99,000.00",128.95,No,
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,North West,4G Router,Male,1,Poor,57,25GB Monthly Plan,"?9,000.00",17,"?153,000.00",43.14,Yes,Costly Data Plans
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,North West,5G Broadband Router,Male,1,Poor,57,120GB Monthly Broadband Plan,"?24,000.00",6,"?144,000.00",104.51,Yes,Costly Data Plans
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,North West,Broadband MiFi,Female,1,Poor,8,150GB FUP Monthly Unlimited,"?20,000.00",19,"?380,000.00",161.17,No,
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,North West,4G Router,Female,1,Poor,8,10GB+10mins Monthly Plan,"?4,500.00",10,"?45,000.00",70.39,No,
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,North West,5G Broadband Router,Female,1,Poor,8,300GB FUP Monthly Unlimited,"?30,000.00",17,"?510,000.00",143.01,No,
