customer_id,full_name,date_of_purchase,age,state,mtn_device,gender,satisfaction_rate,customer_review,customer_tenure_in_months,subscription_plan,unit_price,number_of_times_purchased,total_revenue,data_usage,customer_churn_status,reasons_for_churn,region,age_group
cust0441,grace williams,jan-25,26,cross river,5g broadband router,female,4,very good,28,60gb monthly broadband plan,14500,10,145000,104.86,no,,south south,Young_adults(25-34)
cust0442,sade johnson,jan-25,25,rivers,5g broadband router,male,4,very good,33,150gb fup monthly unlimited,20000,1,20000,153.85,yes,high call tarriffs,south south,Young_adults(25-34)
cust0442,sade johnson,jan-25,25,rivers,4g router,male,4,very good,33,65gb monthly plan,16000,15,240000,148.23,yes,high call tarriffs,south south,Young_adults(25-34)
cust0442,sade johnson,jan-25,25,rivers,mobile sim card,male,4,very good,33,1.5gb 2-day plan,600,13,7800,157.34,yes,high call tarriffs,south south,Young_adults(25-34)
cust0443,bola wright,jan-25,26,kogi,5g broadband router,female,4,very good,21,60gb monthly broadband plan,14500,20,290000,37.42,no,,north central,Young_adults(25-34)
cust0443,bola wright,jan-25,26,kogi,broadband mifi,female,4,very good,21,300gb fup monthly unlimited,30000,4,120000,174.39,no,,north central,Young_adults(25-34)
cust0444,boma shah,jan-25,18,lagos,mobile sim card,female,2,fair,8,16.5gb+10mins monthly plan,6500,20,130000,60.91,no,,south west,Youths(16-24)
cust0445,ejiro wagner,feb-25,66,abia,4g router,male,1,poor,9,65gb monthly plan,16000,5,80000,42.24,yes,better offers from competitors,south east,Seniors(60 Above)
cust0446,halima lambert,mar-25,71,adamawa,broadband mifi,male,4,very good,6,150gb fup monthly unlimited,20000,15,300000,180.53,yes,fast data consumption,north east,Seniors(60 Above)
cust0447,grace hudson,feb-25,76,kano,broadband mifi,female,2,fair,38,30gb monthly broadband plan,9000,14,126000,20.98,yes,better offers from competitors,north west,Seniors(60 Above)
cust0447,grace hudson,feb-25,76,kano,4g router,female,2,fair,38,165gb monthly plan,35000,19,665000,169.8,yes,better offers from competitors,north west,Seniors(60 Above)
cust0448,abubakar ryan,jan-25,20,yobe,broadband mifi,female,2,fair,32,120gb monthly broadband plan,24000,14,336000,13.17,no,,north east,Youths(16-24)
cust0448,abubakar ryan,jan-25,20,yobe,4g router,female,2,fair,32,165gb monthly plan,35000,20,700000,23.83,no,,north east,Youths(16-24)
cust0448,abubakar ryan,jan-25,20,yobe,5g broadband router,female,2,fair,32,200gb monthly broadband plan,25000,14,350000,89.94,no,,north east,Youths(16-24)
cust0449,funke chung,mar-25,36,cross river,5g broadband router,male,4,very good,31,300gb fup monthly unlimited,30000,13,390000,176.69,yes,poor customer service,south south,Adults(35-44)
cust0449,funke chung,mar-25,36,cross river,mobile sim card,male,4,very good,31,20gb monthly plan,7500,12,90000,166.7,yes,poor customer service,south south,Adults(35-44)
cust0449,funke chung,mar-25,36,cross river,4g router,male,4,very good,31,165gb monthly plan,35000,6,210000,160.05,yes,poor customer service,south south,Adults(35-44)
cust0450,fatima curtis,feb-25,52,katsina,mobile sim card,female,2,fair,9,12.5gb monthly plan,5500,7,38500,61.08,yes,fast data consumption,north west,Middle_Age(45-59)
cust0451,sade baker,feb-25,18,ekiti,mobile sim card,female,2,fair,23,12.5gb monthly plan,5500,8,44000,23.24,no,,south west,Youths(16-24)
cust0451,sade baker,feb-25,18,ekiti,4g router,female,2,fair,23,10gb+10mins monthly plan,4500,16,72000,112.62,no,,south west,Youths(16-24)
cust0452,saidu jackson,mar-25,59,ekiti,broadband mifi,male,2,fair,50,60gb monthly broadband plan,14500,4,58000,159.9,no,,south west,Middle_Age(45-59)
cust0452,saidu jackson,mar-25,59,ekiti,5g broadband router,male,2,fair,50,150gb fup monthly unlimited,20000,20,400000,156.44,no,,south west,Middle_Age(45-59)
cust0452,saidu jackson,mar-25,59,ekiti,mobile sim card,male,2,fair,50,3.2gb 2-day plan,1000,2,2000,164.81,no,,south west,Middle_Age(45-59)
cust0453,michael madden,feb-25,29,abuja (fct),mobile sim card,male,3,good,56,3.2gb 2-day plan,1000,12,12000,31.28,yes,costly data plans,north central,Young_adults(25-34)
cust0453,michael madden,feb-25,29,abuja (fct),5g broadband router,male,3,good,56,200gb monthly broadband plan,25000,4,100000,163.92,yes,costly data plans,north central,Young_adults(25-34)
cust0453,michael madden,feb-25,29,abuja (fct),4g router,male,3,good,56,10gb+10mins monthly plan,4500,14,63000,88.1,yes,costly data plans,north central,Young_adults(25-34)
cust0454,tunde fuller,feb-25,47,taraba,5g broadband router,female,1,poor,19,60gb monthly broadband plan,14500,17,246500,30.75,yes,high call tarriffs,north east,Middle_Age(45-59)
cust0454,tunde fuller,feb-25,47,taraba,mobile sim card,female,1,poor,19,20gb monthly plan,7500,5,37500,157.55,yes,high call tarriffs,north east,Middle_Age(45-59)
cust0455,boma baker,mar-25,68,kogi,broadband mifi,female,1,poor,55,30gb monthly broadband plan,9000,13,117000,67.99,no,,north central,Seniors(60 Above)
cust0456,amina diaz,jan-25,71,oyo,5g broadband router,female,2,fair,49,450gb 3-month broadband plan,75000,18,1350000,80.7,no,,south west,Seniors(60 Above)
cust0457,maryam martin,mar-25,56,ekiti,mobile sim card,male,5,excellent,53,12.5gb monthly plan,5500,18,99000,128.95,no,,south west,Middle_Age(45-59)
cust0458,alabo bradley,mar-25,60,kebbi,4g router,male,1,poor,57,25gb monthly plan,9000,17,153000,43.14,yes,costly data plans,north west,Seniors(60 Above)
cust0458,alabo bradley,mar-25,60,kebbi,5g broadband router,male,1,poor,57,120gb monthly broadband plan,24000,6,144000,104.51,yes,costly data plans,north west,Seniors(60 Above)
cust0460,ejiro martin,jan-25,49,zamfara,broadband mifi,female,1,poor,8,150gb fup monthly unlimited,20000,19,380000,161.17,no,,north west,Middle_Age(45-59)
cust0460,ejiro martin,jan-25,49,zamfara,4g router,female,1,poor,8,10gb+10mins monthly plan,4500,10,45000,70.39,no,,north west,Middle_Age(45-59)
cust0460,ejiro martin,jan-25,49,zamfara,5g broadband router,female,1,poor,8,300gb fup monthly unlimited,30000,17,510000,143.01,no,,north west,Middle_Age(45-59)
cust0461,halima walker,mar-25,29,niger,mobile sim card,male,4,very good,53,3.2gb 2-day plan,1000,5,5000,12.91,yes,high call tarriffs,north central,Young_adults(25-34)
cust0461,halima walker,mar-25,29,niger,broadband mifi,male,4,very good,53,60gb monthly broadband plan,14500,3,43500,43.35,yes,high call tarriffs,north central,Young_adults(25-34)
cust0462,ejiro brown,mar-25,67,bauchi,mobile sim card,female,5,excellent,56,12.5gb monthly plan,5500,14,77000,146.48,no,,north east,Seniors(60 Above)
cust0462,ejiro brown,mar-25,67,bauchi,5g broadband router,female,5,excellent,56,300gb fup monthly unlimited,30000,5,150000,29.3,no,,north east,Seniors(60 Above)
cust0463,grace bell,feb-25,74,borno,4g router,male,4,very good,45,65gb monthly plan,16000,14,224000,120.52,no,,north east,Seniors(60 Above)
cust0463,grace bell,feb-25,74,borno,5g broadband router,male,4,very good,45,150gb fup monthly unlimited,20000,19,380000,24.61,no,,north east,Seniors(60 Above)
cust0463,grace bell,feb-25,74,borno,mobile sim card,male,4,very good,45,1gb+1.5mins daily plan,500,5,2500,8.54,no,,north east,Seniors(60 Above)
cust0464,ifeanyi smith,mar-25,63,abia,mobile sim card,female,4,very good,20,2.5gb 2-day plan,900,10,9000,187.4,yes,poor customer service,south east,Seniors(60 Above)
cust0465,abubakar ross,jan-25,43,enugu,mobile sim card,female,5,excellent,1,12.5gb monthly plan,5500,19,104500,114.83,no,,south east,Adults(35-44)
cust0466,alabo escobar,feb-25,59,jigawa,mobile sim card,female,2,fair,54,12.5gb monthly plan,5500,11,60500,30.22,no,,north west,Middle_Age(45-59)
cust0466,alabo escobar,feb-25,59,jigawa,5g broadband router,female,2,fair,54,150gb fup monthly unlimited,20000,20,400000,160.06,no,,north west,Middle_Age(45-59)
cust0467,ibim hunter,jan-25,65,osun,broadband mifi,female,4,very good,22,120gb monthly broadband plan,24000,10,240000,126.21,no,,south west,Seniors(60 Above)
cust0467,ibim hunter,jan-25,65,osun,mobile sim card,female,4,very good,22,16.5gb+10mins monthly plan,6500,18,117000,129.21,no,,south west,Seniors(60 Above)
cust0467,ibim hunter,jan-25,65,osun,5g broadband router,female,4,very good,22,150gb fup monthly unlimited,20000,20,400000,38.89,no,,south west,Seniors(60 Above)
cust0468,david boone,jan-25,22,bauchi,4g router,male,5,excellent,49,65gb monthly plan,16000,7,112000,55.36,no,,north east,Youths(16-24)
cust0469,halima matthews,jan-25,72,katsina,5g broadband router,female,4,very good,26,450gb 3-month broadband plan,75000,1,75000,36.51,no,,north west,Seniors(60 Above)
cust0470,sarah gordon,jan-25,56,jigawa,4g router,female,1,poor,6,25gb monthly plan,9000,5,45000,153.78,no,,north west,Middle_Age(45-59)
cust0470,sarah gordon,jan-25,56,jigawa,broadband mifi,female,1,poor,6,300gb fup monthly unlimited,30000,6,180000,190.46,no,,north west,Middle_Age(45-59)
cust0471,sade wagner,jan-25,57,enugu,4g router,male,3,good,46,25gb monthly plan,9000,4,36000,51.96,no,,south east,Middle_Age(45-59)
cust0471,sade wagner,jan-25,57,enugu,mobile sim card,male,3,good,46,2.5gb 2-day plan,900,20,18000,40.91,no,,south east,Middle_Age(45-59)
cust0472,halima adams,mar-25,79,zamfara,mobile sim card,female,1,poor,8,2.5gb 2-day plan,900,8,7200,81.8,no,,north west,Seniors(60 Above)
cust0472,halima adams,mar-25,79,zamfara,broadband mifi,female,1,poor,8,30gb monthly broadband plan,9000,19,171000,54.2,no,,north west,Seniors(60 Above)
cust0472,halima adams,mar-25,79,zamfara,4g router,female,1,poor,8,65gb monthly plan,16000,18,288000,49.64,no,,north west,Seniors(60 Above)
cust0473,amaka jackson,feb-25,54,kogi,4g router,female,2,fair,6,165gb monthly plan,35000,18,630000,192.29,no,,north central,Middle_Age(45-59)
cust0474,alabo moreno,mar-25,21,lagos,5g broadband router,female,2,fair,54,450gb 3-month broadband plan,75000,7,525000,199.85,yes,fast data consumption,south west,Youths(16-24)
cust0474,alabo moreno,mar-25,21,lagos,mobile sim card,female,2,fair,54,16.5gb+10mins monthly plan,6500,6,39000,56.62,yes,fast data consumption,south west,Youths(16-24)
cust0475,david park,jan-25,24,abia,mobile sim card,male,2,fair,26,16.5gb+10mins monthly plan,6500,11,71500,191.5,no,,south east,Youths(16-24)
cust0475,david park,jan-25,24,abia,broadband mifi,male,2,fair,26,300gb fup monthly unlimited,30000,15,450000,127.22,no,,south east,Youths(16-24)
cust0476,zainab lam,jan-25,47,niger,4g router,female,5,excellent,14,165gb monthly plan,35000,1,35000,1.35,no,,north central,Middle_Age(45-59)
cust0476,zainab lam,jan-25,47,niger,5g broadband router,female,5,excellent,14,300gb fup monthly unlimited,30000,16,480000,82.93,no,,north central,Middle_Age(45-59)
cust0476,zainab lam,jan-25,47,niger,broadband mifi,female,5,excellent,14,60gb monthly broadband plan,14500,3,43500,107.86,no,,north central,Middle_Age(45-59)
cust0478,ifeanyi ballard,jan-25,75,gombe,5g broadband router,male,2,fair,29,150gb fup monthly unlimited,20000,10,200000,163.35,no,,north east,Seniors(60 Above)
cust0478,ifeanyi ballard,jan-25,75,gombe,broadband mifi,male,2,fair,29,150gb fup monthly unlimited,20000,16,320000,47.23,no,,north east,Seniors(60 Above)
cust0479,ejiro stewart,feb-25,20,akwa ibom,mobile sim card,female,1,poor,58,16.5gb+10mins monthly plan,6500,18,117000,99.06,yes,better offers from competitors,south south,Youths(16-24)
cust0479,ejiro stewart,feb-25,20,akwa ibom,broadband mifi,female,1,poor,58,150gb fup monthly unlimited,20000,19,380000,132.14,yes,better offers from competitors,south south,Youths(16-24)
cust0479,ejiro stewart,feb-25,20,akwa ibom,4g router,female,1,poor,58,10gb+10mins monthly plan,4500,5,22500,13.54,yes,better offers from competitors,south south,Youths(16-24)
cust0480,kunle goodwin,mar-25,32,edo,5g broadband router,male,2,fair,57,1.5tb yearly broadband plan,150000,14,2100000,0.89,no,,south south,Young_adults(25-34)
cust0481,sade reed,jan-25,57,kwara,broadband mifi,female,5,excellent,18,150gb fup monthly unlimited,20000,14,280000,9.87,no,,north central,Middle_Age(45-59)
cust0481,sade reed,jan-25,57,kwara,5g broadband router,female,5,excellent,18,1.5tb yearly broadband plan,150000,13,1950000,63.59,no,,north central,Middle_Age(45-59)
cust0482,bala gibson,feb-25,58,katsina,4g router,male,4,very good,48,10gb+10mins monthly plan,4500,3,13500,66.18,no,,north west,Middle_Age(45-59)
cust0484,ngozi chan,jan-25,76,imo,broadband mifi,female,3,good,54,120gb monthly broadband plan,24000,4,96000,124.1,no,,south east,Seniors(60 Above)
cust0485,alabo anderson,jan-25,31,katsina,broadband mifi,male,4,very good,59,60gb monthly broadband plan,14500,20,290000,11.43,no,,north west,Young_adults(25-34)
cust0485,alabo anderson,jan-25,31,katsina,mobile sim card,male,4,very good,59,20gb monthly plan,7500,2,15000,13.63,no,,north west,Young_adults(25-34)
cust0485,alabo anderson,jan-25,31,katsina,5g broadband router,male,4,very good,59,30gb monthly broadband plan,9000,13,117000,59.34,no,,north west,Young_adults(25-34)
cust0486,tamuno hudson,jan-25,28,kogi,broadband mifi,male,4,very good,56,30gb monthly broadband plan,9000,11,99000,91.09,no,,north central,Young_adults(25-34)
cust0486,tamuno hudson,jan-25,28,kogi,4g router,male,4,very good,56,10gb+10mins monthly plan,4500,1,4500,22.05,no,,north central,Young_adults(25-34)
cust0487,kunle gilmore,jan-25,40,borno,4g router,female,4,very good,23,10gb+10mins monthly plan,4500,2,9000,159.51,no,,north east,Adults(35-44)
cust0487,kunle gilmore,jan-25,40,borno,broadband mifi,female,4,very good,23,150gb fup monthly unlimited,20000,14,280000,62.68,no,,north east,Adults(35-44)
cust0488,michael jones,jan-25,61,abia,5g broadband router,male,3,good,10,300gb fup monthly unlimited,30000,17,510000,11.93,no,,south east,Seniors(60 Above)
cust0488,michael jones,jan-25,61,abia,broadband mifi,male,3,good,10,120gb monthly broadband plan,24000,14,336000,171.81,no,,south east,Seniors(60 Above)
cust0489,oghene wilson,jan-25,41,benue,mobile sim card,male,3,good,51,7gb monthly plan,3500,14,49000,123.41,yes,fast data consumption,north central,Adults(35-44)
cust0489,oghene wilson,jan-25,41,benue,5g broadband router,male,3,good,51,200gb monthly broadband plan,25000,15,375000,32.87,yes,fast data consumption,north central,Adults(35-44)
cust0489,oghene wilson,jan-25,41,benue,4g router,male,3,good,51,65gb monthly plan,16000,1,16000,99.44,yes,fast data consumption,north central,Adults(35-44)
cust0490,nura cox,jan-25,45,sokoto,4g router,male,3,good,16,10gb+10mins monthly plan,4500,1,4500,165.3,no,,north west,Middle_Age(45-59)
cust0490,nura cox,jan-25,45,sokoto,mobile sim card,male,3,good,16,7gb monthly plan,3500,12,42000,2.47,no,,north west,Middle_Age(45-59)
cust0491,funke smith,feb-25,30,plateau,broadband mifi,female,5,excellent,29,150gb fup monthly unlimited,20000,6,120000,39.97,no,,north central,Young_adults(25-34)
cust0491,funke smith,feb-25,30,plateau,mobile sim card,female,5,excellent,29,500mb daily plan,350,6,2100,177.13,no,,north central,Young_adults(25-34)
cust0492,tega kim,feb-25,47,enugu,4g router,male,3,good,2,165gb monthly plan,35000,4,140000,131.15,no,,south east,Middle_Age(45-59)
cust0493,tega fischer,mar-25,42,abia,mobile sim card,female,3,good,16,3.2gb 2-day plan,1000,5,5000,29.31,no,,south east,Adults(35-44)
cust0493,tega fischer,mar-25,42,abia,5g broadband router,female,3,good,16,60gb monthly broadband plan,14500,13,188500,38.74,no,,south east,Adults(35-44)
cust0493,tega fischer,mar-25,42,abia,broadband mifi,female,3,good,16,300gb fup monthly unlimited,30000,14,420000,63.93,no,,south east,Adults(35-44)
cust0494,halima martin,feb-25,21,benue,4g router,female,3,good,51,165gb monthly plan,35000,3,105000,42.24,yes,high call tarriffs,north central,Youths(16-24)
cust0494,halima martin,feb-25,21,benue,5g broadband router,female,3,good,51,1.5tb yearly broadband plan,150000,20,3000000,158.3,yes,high call tarriffs,north central,Youths(16-24)
cust0495,kunle brown,mar-25,37,zamfara,5g broadband router,female,4,very good,49,200gb monthly broadband plan,25000,16,400000,105.33,no,,north west,Adults(35-44)
cust0496,grace matthews,jan-25,76,akwa ibom,4g router,female,2,fair,41,10gb+10mins monthly plan,4500,13,58500,61.55,yes,poor customer service,south south,Seniors(60 Above)
cust0496,grace matthews,jan-25,76,akwa ibom,mobile sim card,female,2,fair,41,1.5gb 2-day plan,600,12,7200,187.13,yes,poor customer service,south south,Seniors(60 Above)
cust0497,saidu baker,jan-25,26,borno,broadband mifi,male,5,excellent,19,60gb monthly broadband plan,14500,14,203000,90.5,no,,north east,Young_adults(25-34)
cust0497,saidu baker,jan-25,26,borno,4g router,male,5,excellent,19,165gb monthly plan,35000,16,560000,73.82,no,,north east,Young_adults(25-34)
cust0497,saidu baker,jan-25,26,borno,5g broadband router,male,5,excellent,19,200gb monthly broadband plan,25000,1,25000,54.97,no,,north east,Young_adults(25-34)
cust0498,shehu harris,jan-25,72,osun,broadband mifi,female,3,good,42,150gb fup monthly unlimited,20000,3,60000,20.13,no,,south west,Seniors(60 Above)
cust0498,shehu harris,jan-25,72,osun,4g router,female,3,good,42,25gb monthly plan,9000,7,63000,8.14,no,,south west,Seniors(60 Above)
cust0499,tega hood,mar-25,41,bayelsa,5g broadband router,female,2,fair,20,30gb monthly broadband plan,9000,10,90000,154.13,no,,south south,Adults(35-44)
cust0500,oghene hamilton,feb-25,67,kebbi,4g router,male,4,very good,31,165gb monthly plan,35000,15,525000,144.64,yes,high call tarriffs,north west,Seniors(60 Above)
cust0500,oghene hamilton,feb-25,67,kebbi,mobile sim card,male,4,very good,31,7gb monthly plan,3500,11,38500,158.49,yes,high call tarriffs,north west,Seniors(60 Above)
cust0500,oghene hamilton,feb-25,67,kebbi,broadband mifi,male,4,very good,31,150gb fup monthly unlimited,20000,14,280000,86.04,yes,high call tarriffs,north west,Seniors(60 Above)
